"","YEAR","month","LATITUDE","LONGITUDE","SURF.TEMP","BOT.TEMP","BOT.SAL","SURF.CHLOR","BOT.OXY","effort","count","rscpue","BATHYMETRY","RUGOSITY","PLATFORM","PIPELINE","GRAVEL","MUD","ROCK","SAND","CARBON","REEF","PA","logrscpue","rand","Validate"
"13944",2008,10,28.29,-90.45,25.52,25.48,35.91,0.542324290825362,5.8,30,3,0.1,65,3.18221184049661,0,6.816059478,2.75e-14,100,0,-1.42e-14,1.029452205,0,1,1.94591014905531,4788,"TRAIN"
"20077",2017,10,24.93,-82.75,28.23,23.88,36.35,-1.46967597005894,4.3,30,2,0.06666667,38,2.09186406167839,0,0,58.5,41.5,3.91e-14,6.39e-14,2.100159168,0,1,1.6094379524341,4790,"TRAIN"
"13849",2008,10,26.6,-96.89,26.71,27.91,36.06,-0.210721031315653,5.2,30,8,0.2666667,42,2.4932054526027,0,0,16.66666603,66.66666412,8.1e-14,16.66666603,0.657306254,0,1,2.83321346170327,4791,"TRAIN"
"17995",2014,10,29.6,-83.55,23.07,23.06,32.25,0.048790164169432,6.8,30,0,0,6,1.80828877117927,0,0,10,30,2.84e-14,60,0.5,0,0,0,4792,"TRAIN"
"20545",2017,11,28.71,-84.3,24.93,24.94,35.93,-1.27296567581289,5.8,30,0,0,37,2.31253542384721,0,0,8,5,19,87,0.339698166,0,0,0,4794,"TRAIN"
"2398",1990,11,29.06,-88.87,19.87,20.33,35.37,1.13783300182139,5.3,19,2,0.1052632,128,4.83707524297087,0,0,0,50,1.49e-13,50,1.354424238,0,1,1.99003529928793,4795,"TRAIN"
"5300",1994,11,29.63,-88.49,23.6,22.53,36.5,-1.38629436111989,5.2,21,1,0.04761905,42,3.18221184049661,0,6.073667,2.66e-15,82,1.36e-13,4,0.395078093,0,1,1.34992675398605,4796,"TRAIN"
"9669",2001,10,28.67,-91.02,24.23,24.14,32.75,0.85015092936961,7.5,25,0,0,15,2.09186406167839,4,14.75499,16,38,0,41,1.063171744,0,0,0,4797,"TRAIN"
"22090",2020,10,26.68,-82.44,27.78,27.79,35.17,-4.60517018598809,5.8,30,0,0,15,2.71469474382088,0,0,46.20026779,13.41155815,0,26.69001198,0.368647516,0,0,0,4798,"TRAIN"
"21034",2018,11,28.54,-90.28,26.09,24.85,36.31,-0.415515443961666,3.9,30,6,0.2,47,3.37073817417745,0,0.819903884,1.87e-14,100,2.17e-13,2.84e-14,1.259266853,0,1,2.56494935746154,4800,"TRAIN"
"9970",2002,10,28.53,-95.04,26.32,26.34,34.8,1.25561603747777,5.6,40,4,0.1,33,2.2082744135228,0,0,0,50,0,50,0.600000024,0,1,1.94591014905531,4801,"TRAIN"
"6693",1996,11,29.67,-93.21,23.18,23.07,29.4,1.63899671467564,3.2,60,0,0,9,2.2082744135228,0,0,3.629736662,60.55140686,0,29.15942001,0.915910542,0,0,0,4802,"TRAIN"
"19739",2016,10,28.24,-94.63,28.68,25.31,36.13,-1.56064774826467,3.7,30,16,0.5333333,51,2.57261223020711,0,0,13.69933128,47.03164291,7.998662472,34.41238785,0.899749041,0,1,3.49650750086042,4803,"TRAIN"
"21884",2020,10,29.82,-87.16,26.67,18.53,36.46,-1.38629436111989,3.9,30,0,0,179,5.00461722177069,0,0,15,3.960396051,15,80.5,0.893231511,0,0,0,4804,"TRAIN"
"17209",2012,10,28.44,-91.75,25.7,25.67,36.25,-1.30933331998376,5.9,30,13,0.4333333,55,2.89591193827178,0,0,0,67,7.37e-14,33,0.84065783,0,1,3.29583679193025,4805,"TRAIN"
"10053",2002,11,29.07,-91.84,23.75,24.04,30,0.810930216216329,5.2,10,0,0,12,2.2082744135228,0,3.46853082,2.13e-14,12,1.24e-14,87,0.699999988,0,0,0,4806,"TRAIN"
"3533",1992,11,28.69,-92.54,24.64,24.4,34.97,-0.82098055206983,7.2,60,2,0.03333333,33,1.62924053973028,1,3.508427,54,34,1,12,0.825776696,0,1,1.09861222200144,4810,"TRAIN"
"2743",1991,11,28.45,-92.42,25.3,25.31,36.35,-1.13943428318836,6.2,60,4,0.06666667,54,2.94968833505258,0,0,0,50,1.87e-13,50,0.969800413,1,1,1.6094379524341,4811,"TRAIN"
"19248",2015,11,28.47,-90.31,25.16,26.27,36.01,0.0861776962410524,6.1,30,5,0.1666667,47,2.89591193827178,0,6.772558331,1.87e-14,100,2.17e-13,2.84e-14,1.259266853,0,1,2.39789545461654,4812,"TRAIN"
"14061",2008,11,28.92,-94.36,23.15,23.15,34.54,0.741937344729377,6.2,30,3,0.1,23,2.40694510831829,0,0,0,-2.42e-13,2.35e-14,73,0.767777503,0,1,1.94591014905531,4814,"TRAIN"
"3227",1992,11,29.43,-88.79,21.5,21.7,35.29,-0.198450938723838,6.4,10,0,0,26,2.94968833505258,0,7.191727,1.15e-14,2.98e-13,0,97,0.972446024,0,0,0,4815,"TRAIN"
"17927",2014,10,25.87,-82.64,28.82,29.43,35.31,-1.13943428318836,5.2,30,0,0,35,2.4932054526027,0,0,17.50606346,14.91138744,0,72.75502014,1.803168774,0,0,0,4816,"TRAIN"
"2198",1990,10,26.95,-96.7,27.64,21.67,36.49,0,6,55,0,0,85,3.40452517175483,0,0,0,100,100,3.55e-15,1.054396987,0,0,0,4817,"TRAIN"
"5836",1995,10,28.52,-95.45,24.34,25.69,35.04,0.0198026272961797,6.8,33,63,1.909091,27,2.57261223020711,0,0,0,25,5.35e-14,75,0.740097702,0,1,4.74966404559801,4819,"TRAIN"
"9439",2001,10,28.12,-95.02,26.26,26.26,36.53,-0.994252273343867,5.9,55,1,0.01818182,57,2.57261223020711,0,0,54.5,-4.05e-13,0,-7.11e-15,0.89570874,0,1,0.737598995304691,4820,"TRAIN"
"10097",2002,11,29.09,-89.71,23.54,24.75,32.26,0.0392207131532813,4.6,14,4,0.2857143,25,3.13983261752775,0,10.43522504,0,85,1.4e-13,11,1.517817378,0,1,2.89827698464737,4821,"TRAIN"
"13852",2008,10,26.69,-96.9,26.52,27.73,35.83,0.165514438477573,5.2,30,3,0.1,45,2.57261223020711,0,0,9.088870049,65.31339264,12.43816376,21.41830254,0.747717142,0,1,1.94591014905531,4823,"TRAIN"
"21058",2018,11,29.72,-88.13,24.25,24.03,36.48,1.27815220250019,5.2,30,7,0.2333333,36,1.62924053973028,0,13.2308036,10.21005726,13.98625374,1.972109556,84.45623016,0.224604011,0,1,2.70805006776887,4824,"TRAIN"
"5522",1995,11,29.9,-88.52,21.8,21.4,35.34,-0.916290731874155,6.7,30,18,0.6,28,2.31253542384721,0,0,8.88e-15,74.74747467,4e-14,25.25252533,0.307287991,0,1,3.61091791264422,4825,"TRAIN"
"3542",1992,11,28.47,-91.31,23.68,23.73,34.48,1.78002421300963,7,41,1,0.02439024,48,3.18221184049661,3,12.40839,5.391859531,69.76352692,4.144323826,20.29934883,1.368906379,0,1,0.901548355087442,4826,"TRAIN"
"22072",2020,10,25.82,-81.96,28.4,28.41,35.27,-4.60517018598809,6,30,0,0,14,1.96009478404727,0,0,10.63184738,5.656846523,13.35209846,85.30924988,1.339604855,0,0,0,4827,"TRAIN"
"672",1988,10,28.25,-95.08,25.84,26.08,35.61,-1.51412773262978,7.8,60,2,0.033333333,48,2.71469474382088,0,0,9.99e-15,41.5,0,50,0.824462056,0,1,1.09861228200144,4829,"TRAIN"
"14090",2008,11,28.86,-92.28,23.58,24.43,34.95,0.908258560176891,5.7,30,0,0,29,2.2082744135228,0,0,0,100,4.53e-14,7.11e-15,0.470785856,0,0,0,4830,"TRAIN"
"9398",2001,10,27.66,-96.85,24.49,25.84,25.01,-0.0618754037180875,1.6,25,9,0.36,29,2.64617479738412,0,0,7.237113476,67.25537872,1.282255173,18.54850006,0.652949989,0,1,3.11794990627824,4831,"TRAIN"
"207",1988,11,28.68,-90.02,24.55,23.52,36.55,-0.941608539858445,5.5,10,3,0.3,158,4.85281120890269,0,0,2.184233427,81.03952026,0,10.91330719,1.879343867,0,1,2.94443897916644,4832,"TRAIN"
"11075",2004,10,28.72,-95.64,28.19,28.19,34.78,1.16938135955632,5.9,27,0,0,12,2.4932054526027,0,0,0,37,0,54,1,0,0,0,4833,"TRAIN"
"9303",2000,11,29.13,-90.07,20.37,20.43,33.27,-1.83258146374831,8.5,12,0,0,10,2.31253542384721,0,0,8.88e-15,34,0,60,3.788809538,0,0,0,4834,"TRAIN"
"1371",1989,11,28.61,-92.97,23.93,24.05,36.33,-2.30258509299405,6.3,15,4,0.2666667,35,1.96009478404727,0,0,16.66666603,50.16666794,0,33.16666794,0.877571166,0,1,2.83321346170327,4835,"TRAIN"
"21463",2019,10,29.06,-93.16,24.73,26.62,34.37,0.148420005118273,4.6,30,0,0,24,1.96009478404727,0,0,0,33.5,0,66.5,0.728501916,0,0,0,4836,"TRAIN"
"7664",1998,10,26.86,-97.34,27.28,21.26,32.69,0.609765571620894,7,10,0,0,14,2.64617479738412,0,0,4.44e-16,55,0,22.22222137,0.800000012,0,0,0,4838,"TRAIN"
"22349",2021,10,28.65,-95.07,26.63,26.82,32.93,-0.7339691750802,7.1,30,29,0.9666667,28,2.2082744135228,0,0,0,42,0,58,0.669874728,0,1,4.07753747780402,4839,"TRAIN"
"9525",2001,11,28.9,-92.23,23.25,23.64,34.09,0.524728528934982,6.1,51,2,0.03921569,26,2.31253542384721,0,0,14.11950588,60.38650894,0,17.85587692,0.355188727,0,1,1.209837990445,4841,"TRAIN"
"9189",2000,11,29.25,-93.6,24.29,24.42,36.62,-1.46967597005894,5.7,43,0,0,14,1.80828877117927,0,0,0,-2.63e-13,2.6e-14,16.5,0.729828477,0,0,0,4846,"TRAIN"
"2627",1991,10,28.72,-95.22,24.53,24.77,33.19,-0.59783700075562,6.8,49,6,0.122449,21,2.71469474382088,0,0,0,59,0,41,0.670315623,0,1,2.12189500463143,4847,"TRAIN"
"9366",2001,10,26.25,-97.15,25.46,25.49,32.4,0.587786664902119,6,17,0,0,15,2.71469474382088,0,0,2.22e-14,7,2.51e-14,93,0.200000003,1,0,0,4848,"TRAIN"
"2184",1990,10,26.73,-97.18,27.3,27.3,35.79,0.970778917158225,6.3,11,12,1.090909,25,3.22286784613774,0,0,7.990745544,45.45319366,2.16741848,47.25749207,0.523138165,0,1,4.19651810487206,4849,"TRAIN"
"14547",2009,10,28.85,-83.63,26.49,25.89,35.32,-4.60517018598809,6.3,30,0,0,19,1.41098697371026,0,0,7.765520573,7.457954884,6.35938406,84.81422424,0.522741258,0,0,0,4850,"TRAIN"
"8484",1999,10,27.36,-96.48,26.93,21.31,36.33,-2.81341071676004,4.1,10,0,0,97,3.66612246699132,0,0,1.76786828,89.92492676,0,3.895612001,0.983743012,0,0,0,4851,"TRAIN"
"9459",2001,10,29.03,-95.12,23.35,23.37,27.28,1.41098697371026,7.1,10,0,0,14,2.64617479738412,0,0,0.5,49,0,40.28712845,0.699999988,0,0,0,4852,"TRAIN"
"4365",1993,10,29.18,-93.66,22.54,22.82,30.37,1.02961941718116,6.2,49,7,0.1428571,16,2.09186406167839,0,0.08744272,3,14,0,61,0.704120159,0,1,2.2587822016789,4853,"TRAIN"
"2330",1990,11,29.18,-92.35,22.52,22.79,29.82,1.00430160919687,6.5,18,0,0,10,1.96009478404727,0,9.866768,18,53,0,26,0.610482812,0,0,0,4854,"TRAIN"
"21385",2019,10,26.9,-96.64,28.16,21.75,36.43,-1.66073120682165,4.2,30,0,0,95,3.49953328238302,0,0,0,98,0,2,1.075232148,0,0,0,4855,"TRAIN"
"9350",2001,10,26.42,-96.35,26.54,16.42,36.18,-1.6094379124341,3.7,27,0,0,116,3.95316494875932,0,0,4.782218933,77.82662964,1.184965134,18.52257538,0.98368454,0,0,0,4856,"TRAIN"
"1440",1989,11,28.73,-89.85,23.51,19.42,36.8,1.28923264827676,4.2,19,0,0,89,3.97217692824789,0,3.830061,1,89,0,7,1.790364981,0,0,0,4857,"TRAIN"
"5159",1994,10,27.95,-94.88,27.09,19.6,36.43,-1.89711998488588,5.2,45,1,0.02222222,98,3.7635229971097,0,0,0,50,5.22e-15,50,0.931528986,0,1,0.847297803244345,4859,"TRAIN"
"9059",2000,10,26.24,-97.17,23.69,22.87,34.06,-2.04022082852655,14.9,10,1,0.1,13,2.57261223020711,0,0,7.426281929,37.79335785,0.082801536,61.03000259,0.486031026,0,1,1.94591014905531,4860,"TRAIN"
"8475",1999,10,27.5,-96.88,25.33,26.06,35.17,-2.52572864430826,5.9,27,6,0.2222222,36,2.71469474382088,0,0,1.13e-14,89,0,11,0.855266511,0,1,2.66258773400219,4862,"TRAIN"
"8441",1999,10,26.52,-96.64,27.55,27.5,36.25,-3.91202300542815,5.3,49,33,0.6734694,62,3.00071981506503,0,0,1.73e-14,100,3.51e-14,-3.91e-14,0.853416085,0,1,3.72347805945792,4863,"TRAIN"
"21590",2019,10,25.76,-83.17,28.57,28.11,36.34,-4.60517018598809,5.8,30,0,0,56,2.77881927199042,0,0,100,8.81e-13,8.17e-14,-7.11e-15,0.765053093,0,0,0,4864,"TRAIN"
"8506",1999,10,27.86,-95.83,26.53,26.57,36.25,-2.99573227355399,5.9,55,36,0.6545455,61,2.89591193827178,0,0,5.696327209,64.03735352,3.596135855,30.91317368,0.996977866,0,1,3.69567456496685,4865,"TRAIN"
"18529",2014,11,29,-83.56,20.93,20.94,35.18,1.87793716546911,7.3,30,0,0,17,2.2082744135228,0,0,0,5.01e-13,7.11e-15,100,0.513599336,0,0,0,4866,"TRAIN"
"2290",1990,10,28.63,-92.74,24.15,24.83,36.21,-1.42711635564015,2.8,60,10,0.1666667,36,2.09186406167839,0,0,0,100,0,-4.26e-14,0.8739838,0,1,2.39789545461654,4867,"TRAIN"
"3571",1992,11,28.97,-89.55,20.72,23.75,34.72,-0.446287102628419,6.3,10,0,0,47,3.85227300102237,0,5.572631,0,50,0,7.11e-15,1.337296963,0,0,0,4868,"TRAIN"
"2231",1990,10,28.09,-95.8,26.5,26.63,35.62,-1.20397280432594,5.9,47,12,0.2553191,41,2.57261223020711,0,0,6.114008427,60.26264191,1.635917187,33.03116608,0.959922433,0,1,2.79233901973541,4869,"TRAIN"
"12363",2006,10,27.79,-95.54,27.18,21.19,36.61,-0.916290731874155,4.7,24,0,0,98,3.71600812150219,0,0,0,67,9.91e-14,33,0.991835475,0,0,0,4871,"TRAIN"
"7655",1998,10,26.12,-97.15,27.36,27.36,34.59,0.157003748809665,6.7,12,28,2.333333,12,2.4932054526027,0,0,0,14,0,86,0.400000006,4,1,4.94875974853419,4872,"TRAIN"
"138",1988,11,29.33,-92.92,23.48,23.47,34.67,-0.083381608939051,7.1,54,3,0.055555556,16,1.41098697371026,3,2.927537547,15.01247692,59.63191223,0,17.26200867,0.665144742,0,1,1.46633707494727,4873,"TRAIN"
"21616",2019,10,27.03,-82.87,28.22,28.23,35.68,-4.60517018598809,5.8,30,0,0,28,2.57261223020711,0,0,0.5,3.16e-13,0,98,0.600000024,0,0,0,4874,"TRAIN"
"10519",2003,10,28.3,-95.41,25.95,26.8,35.32,0.553885113226438,5.3,34,20,0.5882353,37,2.4932054526027,0,2.889786813,0,50,0,50,0.826199532,0,1,3.59165568957364,4875,"TRAIN"
"49",1988,10,27.29,-97,26.5,26.61,35.3,-1.71479842809193,6.2,16,0,0,36,2.94968833505258,0,0,0,100,0,0,0.937457621,0,0,0,4877,"TRAIN"
"2655",1991,10,28.92,-94.07,25.53,25.53,34.44,-1.51412773262978,6.1,27,4,0.1481481,22,1.96009478404727,0,0,50,25,7.51e-14,25,0.789546609,0,1,2.29141150026105,4878,"TRAIN"
"10502",2003,10,27.97,-96.51,26.46,26.66,34.66,1.68824909285839,5.6,31,41,1.322581,29,2.64617479738412,0,10.00163385,1.27e-14,100,100,1.07e-14,0.725244761,0,1,4.38645257573083,4879,"TRAIN"
"1363",1989,11,28.46,-93.23,24.02,24.05,36.6,-1.56064774826467,6.4,60,10,0.1666667,45,2.31253542384721,0,0,50,50,0,3.55e-14,0.956610143,0,1,2.39789545461654,4880,"TRAIN"
"11136",2004,11,29.18,-93.1,25.23,27.12,34.29,1.18172719537862,3.4,42,7,0.1666667,20,1.41098697371026,0,0,12,52,0,36,0.696930945,0,1,2.39789545461654,4881,"TRAIN"
"3388",1992,10,27.6,-96.32,26.02,20.83,36.32,-1.83258146374831,6.5,46,1,0.02173913,91,3.64021428213266,0,0,1.33e-15,83,2.89e-14,16,0.906049252,0,1,0.834797686302217,4882,"TRAIN"
"22142",2021,10,24.78,-82.82,28.7,26.51,36.45,-4.60517018598809,6.2,30,20,0.6666667,34,3.46885603013597,0,0,50,50,0,-2.84e-14,2.145818949,0,1,3.71357211548479,4883,"TRAIN"
"21541",2019,11,29.32,-84.04,21.8,21.81,35.18,0.3293037471426,5.3,30,0,0,22,2.2082744135228,0,0,12.75555229,2.5962286,0,88.45037842,0.4367643,0,0,0,4884,"TRAIN"
"15439",2010,10,28.48,-83.37,25.61,25.76,34.71,-0.713349887877465,3.4,29,0,0,20,2.2082744135228,0,0,8.651182175,8.655525208,7.664592743,77.7700882,0.592473447,0,0,0,4886,"TRAIN"
"15014",2009,10,28.51,-95.86,26.05,26.14,31.01,1.48613969608961,5.9,30,4,0.1333333,17,2.83907846350861,0,0,0,68.33333588,0,31.66666603,0.800000012,1,1,2.19722435511397,4887,"TRAIN"
"1284",1989,10,27.43,-96.93,24.49,26.38,36.33,-0.562118918153541,6.4,12,2,0.1666667,36,2.89591193827178,0,0,3.206242085,82.18526459,1.54260993,7.027593136,0.927757323,0,1,2.39789545461654,4888,"TRAIN"
"713",1988,11,29.14,-93.93,23.6,23.98,35.29,-1.07880966137193,6.6,60,10,0.166666667,29,2.94968833505258,0,0,0,-3.06e-13,0,100,0.707096577,0,1,2.39789527461655,4889,"TRAIN"
"11202",2004,11,28.2,-90.88,25.37,23.68,36.31,0.470003629245736,4.5,47,0,0,86,3.66612246699132,0,0,8.226527214,76.37311554,18.45461082,11.70185947,1.114863753,0,0,0,4890,"TRAIN"
"15905",2010,10,28.02,-93.25,27.48,19.28,36.41,-4.60517018598809,4.3,30,0,0,99,3.91402100809082,0,0,66,-5.47e-13,8.88e-16,34,0.948634803,0,0,0,4891,"TRAIN"
"15030",2009,10,28.03,-95.57,27.39,25.69,36.54,1.04027671165515,3.6,30,33,1.1,52,3.00071981506503,0,0,6.820631504,58.55225754,0.620870829,34.31251526,0.959285319,0,1,4.20469261939097,4892,"TRAIN"
"6745",1996,11,28.35,-90.23,24.98,23.27,36.25,-0.510825623765991,6.1,47,5,0.106383,69,3.22286784613774,0,0,0,100,0,3.55e-14,1.217173934,0,1,1.99917735114745,4894,"TRAIN"
"22057",2020,10,24.83,-83.91,28.54,24.7,36.73,-4.60517018598809,5.4,30,0,0,122,3.95316494875932,0,0,100,1.06e-12,30,-1.42e-14,1.938203812,0,0,0,4897,"TRAIN"
"16681",2012,11,28.49,-91.11,24.66,25.09,36.11,-0.510825623765991,6.2,30,12,0.4,35,2.89591193827178,1,10.8261923,3.29e-14,100,0,2.84e-14,1.231729627,0,1,3.2188758248682,4898,"TRAIN"
"5191",1994,10,28.64,-93.44,25.53,25.73,35.16,0.314810739840034,7.5,24,10,0.4166667,34,2.2082744135228,0,0,23.69238663,42.61820602,0.224679351,34.76799393,0.936311126,0,1,3.25809661494456,4899,"TRAIN"
"16668",2012,10,28.63,-89.69,26.32,26.31,36.17,-3.2188758248682,6.3,30,0,0,110,3.7864597824528,0,7.434573057,3.02e-14,100,0,0,1.390203357,0,0,0,4900,"TRAIN"
"6556",1996,10,26.53,-96.77,30.94,32,32.12,0.0861776962410524,6,53,1,0.01886792,44,1.80828877117927,0,0,9.540859222,63.45862198,6.400948048,25.10918045,0.675884366,0,1,0.757095777726582,4901,"TRAIN"
"14568",2009,10,29.74,-85.48,22.73,23.69,35.07,0.963174317773006,6.1,30,0,0,17,2.83907846350861,0,0,2.798317432,10.38020325,0.427061409,83.90930939,2.902172804,4,0,0,4902,"TRAIN"
"11131",2004,11,29.62,-92.98,25.15,26.19,32.07,1.31908561142644,5.4,17,0,0,9,2.2082744135228,0,10.85263882,3.75e-14,100,0,-7.82e-14,1.399999976,0,0,0,4904,"TRAIN"
"13239",2007,10,28.73,-93.84,24.45,24.43,35.4,0.746687947487975,6,42,17,0.4047619,25,1.80828877117927,0,0,18.29772377,36.60093307,1,46.53691864,0.890558362,0,1,3.23023957221908,4906,"TRAIN"
"1260",1989,10,26.55,-97.24,23.43,23.43,31.01,-0.713349887877465,7.3,11,0,0,14,2.64617479738412,0,0,6,30,2.43e-15,66,0.400000006,0,0,0,4907,"TRAIN"
"13958",2008,10,28.59,-91.49,23.46,25.89,35.35,1.37371557891303,5.4,30,2,0.06666667,35,2.77881927199042,0,23.98210394,5.293397427,68.26378632,0,20.86862755,1.37317574,0,1,1.6094379524341,4908,"TRAIN"
"11185",2004,11,28.56,-91.43,23.84,25.85,35.38,1.53039470509365,4.8,34,19,0.5588235,37,2.89591193827178,0,16.50874674,5.112898827,67.74145508,1.878782988,21.48461151,1.484504461,0,1,3.54181142466455,4910,"TRAIN"
"9377",2001,10,26.75,-96.72,26.34,26.78,36.5,-0.162518929497775,5.7,37,2,0.05405405,76,3.52929738428947,0,0,4.507845402,80.21321869,17.48914337,10.13724899,0.976673365,0,1,1.44532783537924,4911,"TRAIN"
"21635",2019,10,26.11,-83.59,28.77,27.37,36.36,-4.60517018598809,5.7,30,0,0,69,2.40694510831829,0,0,1.78e-14,50,3.55e-15,50,0.50468564,0,0,0,4912,"TRAIN"
"5140",1994,10,28.73,-95.31,25.68,25,29.57,2.13653050866396,8.1,10,31,3.1,20,3.00071981506503,0,5.989351,0,60,0,37,1,2,1,5.23110861685459,4913,"TRAIN"
"223",1988,11,29.2,-88.95,23.01,24.23,36.48,-0.63487827243597,6.2,38,0,0,23,3.13983261752775,0,3.799464063,0,59,0,41,1.234230518,1,0,0,4914,"TRAIN"
"4380",1993,11,28.63,-93.1,24.27,24.29,38.56,-1.02165124753198,6.7,23,5,0.2173913,33,1.96009478404727,0,0,25.90914917,45.26489639,1.313336492,26.56789207,0.899873853,0,1,2.64215808871766,4915,"TRAIN"
"11143",2004,11,28.76,-92.23,25.49,26.93,35.79,1.02604159583327,5.7,43,4,0.09302326,40,2.77881927199042,0,0,15.0736084,62.71329117,0,15.86591244,0.525298178,0,1,1.88424682011222,4916,"TRAIN"
"6603",1996,10,27.51,-97.11,24.97,25.36,30.37,0.887891257352457,5.8,58,1,0.01724138,23,3.13983261752775,0,0,5.33e-15,93,1.6e-14,4,0.899999976,0,1,0.710241634258228,4917,"TRAIN"
"16098",2011,10,28.74,-91.65,29.97,27.75,36.2,-0.510825623765991,4.1,30,1,0.03333333,26,2.31253542384721,0,0,4,69,1,22,1.081972122,0,1,1.09861222200144,4918,"TRAIN"
"10038",2002,11,28.23,-93,26.36,23.23,36.36,0.887891257352457,3.5,54,1,0.01851852,66,2.89591193827178,0,3.99681256,25.98566055,54.11603165,10.37756538,16.99185562,1.02519393,0,1,0.747214443935483,4920,"TRAIN"
"7336",1997,11,28.53,-91.16,21.31,23.56,35.46,0.482426149244293,2.7,20,10,0.5,33,2.94968833505258,0,3.750904,5.285617352,69.57447052,2.949506044,21.0622673,1.349419475,0,1,3.43398720448515,4921,"TRAIN"
"21005",2018,10,28.62,-91.84,26.67,27.54,35.59,-1.34707364796661,4.2,30,10,0.3333333,39,2.64617479738412,0,0,7.470925808,69.57064819,0,17.94358253,0.874606311,0,1,3.04452234248532,4922,"TRAIN"
"17213",2012,11,30.05,-86.55,23.84,18.72,36.87,-4.60517018598809,7.5,30,1,0.03333333,47,3.04927304048202,0,0,4.605669498,27.02916527,15.48848915,52.34256363,0.629441798,0,1,1.09861222200144,4923,"TRAIN"
"10627",2003,11,28.12,-91.39,25.83,17.56,36.33,2.25863320546486,3,18,0,0,113,3.71600812150219,0,3.955775624,13.37429523,67.40815735,51.70963287,16.87899971,1.159306526,0,0,0,4925,"TRAIN"
"11615",2005,10,29.08,-89.65,27.38,28.24,34.69,-0.994252273343867,4.7,18,24,1.333333,18,2.77881927199042,0,6.350706845,0,85,1.4e-13,11,1.517817378,0,1,4.39444890775883,4926,"TRAIN"
"22495",2021,11,29.08,-85.41,24.39,24.4,35.84,-1.07880966137193,7.7,30,0,0,50,2.83907846350861,0,0,12.58711052,13.10271263,0,71.12377167,0.713752449,0,0,0,4927,"TRAIN"
"19286",2015,11,29.51,-84.86,23.29,23.28,34.82,-0.356674943938732,6.6,30,0,0,16,2.77881927199042,0,0,6.39e-14,-5.68e-14,100,82.5,2.485258818,0,0,0,4929,"TRAIN"
"18707",2015,10,27.03,-83.15,27.63,27.56,35.92,-2.20727491318972,6.1,30,0,0,37,2.31253542384721,0,0,0.990099013,10,0,90,0.100000001,0,0,0,4930,"TRAIN"
"10691",2003,11,29.09,-88.92,24.18,21.62,36.45,2.96938829821439,3,20,1,0.05,77,4.31882055877009,0,9.907273141,0,50,1.49e-13,50,1.354424238,0,1,1.38629436111989,4932,"TRAIN"
"16594",2011,10,28.12,-92.24,26.15,19.8,36.42,-0.0408219945202552,4.6,30,0,0,88,3.29953372788566,0,0,22.64018822,56.98212051,34.98984146,23.28524399,1.135493636,0,0,0,4933,"TRAIN"
"13898",2008,10,27.81,-95.48,26.85,27.12,36.44,-0.776528789498996,5.1,30,1,0.03333333,100,3.7864597824528,0,0,0,67,9.91e-14,33,0.991835475,0,1,1.09861222200144,4934,"TRAIN"
"3456",1992,10,28.03,-94.3,25.72,22.75,36.24,-2.52572864430826,5.8,50,1,0.02,74,3.71600812150219,0,6.523029,12.27653694,49.34903717,26.14236259,37.46537018,0.869285226,0,1,0.78845736036427,4935,"TRAIN"
"17491",2013,10,26.15,-83.72,28.19,20.76,36.62,-3.2188758248682,4.7,30,0,0,75,2.57261223020711,0,0,17.19244385,11.90276051,9.926566124,68.01009369,0.497824341,0,0,0,4936,"TRAIN"
"12314",2006,10,26.94,-97.07,27.93,28.04,36.22,1.36863942588117,5.7,26,93,3.576923,36,2.64617479738412,0,0,0,96,9.44e-16,4,0.836938441,0,1,5.37349617229761,4937,"TRAIN"
"18625",2015,10,27.73,-83.79,28.45,26.57,36.3,-2.04022082852655,3.6,30,0,0,46,2.40694510831829,0,0,17.42268372,10.34895229,2.042359591,68.0974884,0.565036356,0,0,0,4938,"TRAIN"
"19889",2016,11,29.17,-83.56,22.02,22.02,34.98,-0.967584026261706,7,30,1,0.03333333,12,1.96009478404727,0,0,15,0,0,85,0.610078514,0,1,1.09861222200144,4939,"TRAIN"
"7771",1998,11,29.14,-92.2,24.14,24.87,33.37,0.451075619360217,7.6,19,0,0,12,2.2082744135228,0,0,0,50,1.7e-13,3.55e-14,0.235474437,0,0,0,4940,"TRAIN"
"2189",1990,10,26.63,-97.16,27.27,27.29,35.95,2.34084380511114,7.1,16,3,0.1875,23,3.13983261752775,0,0,6,30,2.43e-15,66,0.400000006,0,1,2.50552593699074,4942,"TRAIN"
"16573",2011,10,28.31,-93.12,26.12,21.64,36.41,-0.713349887877465,4.5,30,6,0.2,58,2.71469474382088,0,6.270439197,25,33.5,1.73e-13,41.5,1.004104733,0,1,2.56494935746154,4943,"TRAIN"
"10686",2003,11,29.25,-88.48,25.18,19.88,36.44,2.60933422816305,3,10,0,0,110,4.02713581252865,0,4.163523681,100,1.23e-12,4.12e-13,0,0.90005374,0,0,0,4944,"TRAIN"
"7757",1998,10,29.11,-92.76,24.7,24.95,34.89,0.506817602368452,7.6,55,3,0.05454545,22,1.62924053973028,0,0,100,1.56e-13,0,-7.11e-15,0.5,0,1,1.4522522650819,4945,"TRAIN"
